id,name,numberofquestion,createdAt,updatedAt,nameEx,threshold,IDrank,showsubject,timeFinish,id,IDSubject,code,createdAt,updatedAt,id,IDTest,IDQuestion,createdAt,updatedAt,numberquestion,IDsubject,order
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,294,5,DeSo-2,"2025-01-09 22:37:54","2025-01-09 22:37:54",3652,294,819,"2025-01-09 22:37:54","2025-01-09 22:37:54",2,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,294,5,DeSo-2,"2025-01-09 22:37:54","2025-01-09 22:37:54",3651,294,818,"2025-01-09 22:37:54","2025-01-09 22:37:54",1,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,295,5,DeSo-3,"2025-01-09 22:37:55","2025-01-09 22:37:55",3670,295,835,"2025-01-09 22:37:55","2025-01-09 22:37:55",10,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,295,5,DeSo-3,"2025-01-09 22:37:55","2025-01-09 22:37:55",3669,295,854,"2025-01-09 22:37:55","2025-01-09 22:37:55",9,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,295,5,DeSo-3,"2025-01-09 22:37:55","2025-01-09 22:37:55",3668,295,853,"2025-01-09 22:37:55","2025-01-09 22:37:55",8,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,295,5,DeSo-3,"2025-01-09 22:37:55","2025-01-09 22:37:55",3667,295,852,"2025-01-09 22:37:55","2025-01-09 22:37:55",7,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,295,5,DeSo-3,"2025-01-09 22:37:55","2025-01-09 22:37:55",3666,295,851,"2025-01-09 22:37:55","2025-01-09 22:37:55",6,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,295,5,DeSo-3,"2025-01-09 22:37:55","2025-01-09 22:37:55",3665,295,850,"2025-01-09 22:37:55","2025-01-09 22:37:55",5,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,295,5,DeSo-3,"2025-01-09 22:37:55","2025-01-09 22:37:55",3664,295,825,"2025-01-09 22:37:55","2025-01-09 22:37:55",4,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,295,5,DeSo-3,"2025-01-09 22:37:55","2025-01-09 22:37:55",3663,295,824,"2025-01-09 22:37:55","2025-01-09 22:37:55",3,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,295,5,DeSo-3,"2025-01-09 22:37:55","2025-01-09 22:37:55",3662,295,823,"2025-01-09 22:37:55","2025-01-09 22:37:55",2,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,295,5,DeSo-3,"2025-01-09 22:37:55","2025-01-09 22:37:55",3661,295,822,"2025-01-09 22:37:55","2025-01-09 22:37:55",1,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,296,5,DeSo-4,"2025-01-09 22:37:55","2025-01-09 22:37:55",3680,296,836,"2025-01-09 22:37:55","2025-01-09 22:37:55",10,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,296,5,DeSo-4,"2025-01-09 22:37:55","2025-01-09 22:37:55",3679,296,859,"2025-01-09 22:37:55","2025-01-09 22:37:55",9,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,296,5,DeSo-4,"2025-01-09 22:37:55","2025-01-09 22:37:55",3678,296,858,"2025-01-09 22:37:55","2025-01-09 22:37:55",8,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,296,5,DeSo-4,"2025-01-09 22:37:55","2025-01-09 22:37:55",3677,296,857,"2025-01-09 22:37:55","2025-01-09 22:37:55",7,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,296,5,DeSo-4,"2025-01-09 22:37:55","2025-01-09 22:37:55",3676,296,856,"2025-01-09 22:37:55","2025-01-09 22:37:55",6,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,296,5,DeSo-4,"2025-01-09 22:37:55","2025-01-09 22:37:55",3675,296,855,"2025-01-09 22:37:55","2025-01-09 22:37:55",5,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,296,5,DeSo-4,"2025-01-09 22:37:55","2025-01-09 22:37:55",3674,296,829,"2025-01-09 22:37:55","2025-01-09 22:37:55",4,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,296,5,DeSo-4,"2025-01-09 22:37:55","2025-01-09 22:37:55",3673,296,828,"2025-01-09 22:37:55","2025-01-09 22:37:55",3,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,296,5,DeSo-4,"2025-01-09 22:37:55","2025-01-09 22:37:55",3672,296,827,"2025-01-09 22:37:55","2025-01-09 22:37:55",2,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,296,5,DeSo-4,"2025-01-09 22:37:55","2025-01-09 22:37:55",3671,296,826,"2025-01-09 22:37:55","2025-01-09 22:37:55",1,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,297,5,DeSo-5,"2025-01-09 22:37:55","2025-01-09 22:37:55",3690,297,837,"2025-01-09 22:37:55","2025-01-09 22:37:55",10,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,297,5,DeSo-5,"2025-01-09 22:37:55","2025-01-09 22:37:55",3689,297,864,"2025-01-09 22:37:55","2025-01-09 22:37:55",9,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,297,5,DeSo-5,"2025-01-09 22:37:55","2025-01-09 22:37:55",3688,297,863,"2025-01-09 22:37:55","2025-01-09 22:37:55",8,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,297,5,DeSo-5,"2025-01-09 22:37:55","2025-01-09 22:37:55",3687,297,862,"2025-01-09 22:37:55","2025-01-09 22:37:55",7,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,297,5,DeSo-5,"2025-01-09 22:37:55","2025-01-09 22:37:55",3686,297,861,"2025-01-09 22:37:55","2025-01-09 22:37:55",6,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,297,5,DeSo-5,"2025-01-09 22:37:55","2025-01-09 22:37:55",3685,297,860,"2025-01-09 22:37:55","2025-01-09 22:37:55",5,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,297,5,DeSo-5,"2025-01-09 22:37:55","2025-01-09 22:37:55",3684,297,833,"2025-01-09 22:37:55","2025-01-09 22:37:55",4,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,297,5,DeSo-5,"2025-01-09 22:37:55","2025-01-09 22:37:55",3683,297,832,"2025-01-09 22:37:55","2025-01-09 22:37:55",3,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,297,5,DeSo-5,"2025-01-09 22:37:55","2025-01-09 22:37:55",3682,297,831,"2025-01-09 22:37:55","2025-01-09 22:37:55",2,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,297,5,DeSo-5,"2025-01-09 22:37:55","2025-01-09 22:37:55",3681,297,830,"2025-01-09 22:37:55","2025-01-09 22:37:55",1,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,298,5,DeSo-6,"2025-01-09 22:37:55","2025-01-09 22:37:55",3700,298,838,"2025-01-09 22:37:55","2025-01-09 22:37:55",10,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,298,5,DeSo-6,"2025-01-09 22:37:55","2025-01-09 22:37:55",3699,298,869,"2025-01-09 22:37:55","2025-01-09 22:37:55",9,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,298,5,DeSo-6,"2025-01-09 22:37:55","2025-01-09 22:37:55",3698,298,868,"2025-01-09 22:37:55","2025-01-09 22:37:55",8,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,298,5,DeSo-6,"2025-01-09 22:37:55","2025-01-09 22:37:55",3697,298,867,"2025-01-09 22:37:55","2025-01-09 22:37:55",7,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,298,5,DeSo-6,"2025-01-09 22:37:55","2025-01-09 22:37:55",3696,298,866,"2025-01-09 22:37:55","2025-01-09 22:37:55",6,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,298,5,DeSo-6,"2025-01-09 22:37:55","2025-01-09 22:37:55",3695,298,865,"2025-01-09 22:37:55","2025-01-09 22:37:55",5,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,298,5,DeSo-6,"2025-01-09 22:37:55","2025-01-09 22:37:55",3694,298,816,"2025-01-09 22:37:55","2025-01-09 22:37:55",4,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,298,5,DeSo-6,"2025-01-09 22:37:55","2025-01-09 22:37:55",3693,298,815,"2025-01-09 22:37:55","2025-01-09 22:37:55",3,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,298,5,DeSo-6,"2025-01-09 22:37:55","2025-01-09 22:37:55",3692,298,814,"2025-01-09 22:37:55","2025-01-09 22:37:55",2,5,NULL
5,"Kỹ thuật lái xe",10,NULL,"2025-01-09 22:37:54",KTLX,5,1,1,6,298,5,DeSo-6,"2025-01-09 22:37:55","2025-01-09 22:37:55",3691,298,834,"2025-01-09 22:37:55","2025-01-09 22:37:55",1,5,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,299,2,DeSo-1,"2025-01-09 22:37:55","2025-01-09 22:37:55",3710,299,879,"2025-01-09 22:37:55","2025-01-09 22:37:55",10,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,299,2,DeSo-1,"2025-01-09 22:37:55","2025-01-09 22:37:55",3709,299,878,"2025-01-09 22:37:55","2025-01-09 22:37:55",9,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,299,2,DeSo-1,"2025-01-09 22:37:55","2025-01-09 22:37:55",3708,299,877,"2025-01-09 22:37:55","2025-01-09 22:37:55",8,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,299,2,DeSo-1,"2025-01-09 22:37:55","2025-01-09 22:37:55",3707,299,876,"2025-01-09 22:37:55","2025-01-09 22:37:55",7,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,299,2,DeSo-1,"2025-01-09 22:37:55","2025-01-09 22:37:55",3706,299,875,"2025-01-09 22:37:55","2025-01-09 22:37:55",6,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,299,2,DeSo-1,"2025-01-09 22:37:55","2025-01-09 22:37:55",3705,299,874,"2025-01-09 22:37:55","2025-01-09 22:37:55",5,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,299,2,DeSo-1,"2025-01-09 22:37:55","2025-01-09 22:37:55",3704,299,873,"2025-01-09 22:37:55","2025-01-09 22:37:55",4,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,299,2,DeSo-1,"2025-01-09 22:37:55","2025-01-09 22:37:55",3703,299,872,"2025-01-09 22:37:55","2025-01-09 22:37:55",3,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,299,2,DeSo-1,"2025-01-09 22:37:55","2025-01-09 22:37:55",3702,299,871,"2025-01-09 22:37:55","2025-01-09 22:37:55",2,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,299,2,DeSo-1,"2025-01-09 22:37:55","2025-01-09 22:37:55",3701,299,870,"2025-01-09 22:37:55","2025-01-09 22:37:55",1,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,300,2,DeSo-2,"2025-01-09 22:37:55","2025-01-09 22:37:55",3720,300,889,"2025-01-09 22:37:55","2025-01-09 22:37:55",10,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,300,2,DeSo-2,"2025-01-09 22:37:55","2025-01-09 22:37:55",3719,300,888,"2025-01-09 22:37:55","2025-01-09 22:37:55",9,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,300,2,DeSo-2,"2025-01-09 22:37:55","2025-01-09 22:37:55",3718,300,887,"2025-01-09 22:37:55","2025-01-09 22:37:55",8,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,300,2,DeSo-2,"2025-01-09 22:37:55","2025-01-09 22:37:55",3717,300,886,"2025-01-09 22:37:55","2025-01-09 22:37:55",7,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,300,2,DeSo-2,"2025-01-09 22:37:55","2025-01-09 22:37:55",3716,300,885,"2025-01-09 22:37:55","2025-01-09 22:37:55",6,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,300,2,DeSo-2,"2025-01-09 22:37:55","2025-01-09 22:37:55",3715,300,884,"2025-01-09 22:37:55","2025-01-09 22:37:55",5,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,300,2,DeSo-2,"2025-01-09 22:37:55","2025-01-09 22:37:55",3714,300,883,"2025-01-09 22:37:55","2025-01-09 22:37:55",4,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,300,2,DeSo-2,"2025-01-09 22:37:55","2025-01-09 22:37:55",3713,300,882,"2025-01-09 22:37:55","2025-01-09 22:37:55",3,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,300,2,DeSo-2,"2025-01-09 22:37:55","2025-01-09 22:37:55",3712,300,881,"2025-01-09 22:37:55","2025-01-09 22:37:55",2,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,300,2,DeSo-2,"2025-01-09 22:37:55","2025-01-09 22:37:55",3711,300,880,"2025-01-09 22:37:55","2025-01-09 22:37:55",1,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,301,2,DeSo-3,"2025-01-09 22:37:55","2025-01-09 22:37:55",3730,301,873,"2025-01-09 22:37:55","2025-01-09 22:37:55",10,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,301,2,DeSo-3,"2025-01-09 22:37:55","2025-01-09 22:37:55",3729,301,872,"2025-01-09 22:37:55","2025-01-09 22:37:55",9,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,301,2,DeSo-3,"2025-01-09 22:37:55","2025-01-09 22:37:55",3728,301,871,"2025-01-09 22:37:55","2025-01-09 22:37:55",8,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,301,2,DeSo-3,"2025-01-09 22:37:55","2025-01-09 22:37:55",3727,301,870,"2025-01-09 22:37:55","2025-01-09 22:37:55",7,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,301,2,DeSo-3,"2025-01-09 22:37:55","2025-01-09 22:37:55",3726,301,895,"2025-01-09 22:37:55","2025-01-09 22:37:55",6,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,301,2,DeSo-3,"2025-01-09 22:37:55","2025-01-09 22:37:55",3725,301,894,"2025-01-09 22:37:55","2025-01-09 22:37:55",5,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,301,2,DeSo-3,"2025-01-09 22:37:55","2025-01-09 22:37:55",3724,301,893,"2025-01-09 22:37:55","2025-01-09 22:37:55",4,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,301,2,DeSo-3,"2025-01-09 22:37:55","2025-01-09 22:37:55",3723,301,892,"2025-01-09 22:37:55","2025-01-09 22:37:55",3,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,301,2,DeSo-3,"2025-01-09 22:37:55","2025-01-09 22:37:55",3722,301,891,"2025-01-09 22:37:55","2025-01-09 22:37:55",2,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,301,2,DeSo-3,"2025-01-09 22:37:55","2025-01-09 22:37:55",3721,301,890,"2025-01-09 22:37:55","2025-01-09 22:37:55",1,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,302,2,DeSo-4,"2025-01-09 22:37:55","2025-01-09 22:37:55",3740,302,883,"2025-01-09 22:37:55","2025-01-09 22:37:55",10,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,302,2,DeSo-4,"2025-01-09 22:37:55","2025-01-09 22:37:55",3739,302,882,"2025-01-09 22:37:55","2025-01-09 22:37:55",9,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,302,2,DeSo-4,"2025-01-09 22:37:55","2025-01-09 22:37:55",3738,302,881,"2025-01-09 22:37:55","2025-01-09 22:37:55",8,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,302,2,DeSo-4,"2025-01-09 22:37:55","2025-01-09 22:37:55",3737,302,880,"2025-01-09 22:37:55","2025-01-09 22:37:55",7,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,302,2,DeSo-4,"2025-01-09 22:37:55","2025-01-09 22:37:55",3736,302,879,"2025-01-09 22:37:55","2025-01-09 22:37:55",6,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,302,2,DeSo-4,"2025-01-09 22:37:55","2025-01-09 22:37:55",3735,302,878,"2025-01-09 22:37:55","2025-01-09 22:37:55",5,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,302,2,DeSo-4,"2025-01-09 22:37:55","2025-01-09 22:37:55",3734,302,877,"2025-01-09 22:37:55","2025-01-09 22:37:55",4,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,302,2,DeSo-4,"2025-01-09 22:37:55","2025-01-09 22:37:55",3733,302,876,"2025-01-09 22:37:55","2025-01-09 22:37:55",3,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,302,2,DeSo-4,"2025-01-09 22:37:55","2025-01-09 22:37:55",3732,302,875,"2025-01-09 22:37:55","2025-01-09 22:37:55",2,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,302,2,DeSo-4,"2025-01-09 22:37:55","2025-01-09 22:37:55",3731,302,874,"2025-01-09 22:37:55","2025-01-09 22:37:55",1,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,303,2,DeSo-5,"2025-01-09 22:37:55","2025-01-09 22:37:55",3750,303,893,"2025-01-09 22:37:55","2025-01-09 22:37:55",10,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,303,2,DeSo-5,"2025-01-09 22:37:55","2025-01-09 22:37:55",3749,303,892,"2025-01-09 22:37:55","2025-01-09 22:37:55",9,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,303,2,DeSo-5,"2025-01-09 22:37:55","2025-01-09 22:37:55",3748,303,891,"2025-01-09 22:37:55","2025-01-09 22:37:55",8,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,303,2,DeSo-5,"2025-01-09 22:37:55","2025-01-09 22:37:55",3747,303,890,"2025-01-09 22:37:55","2025-01-09 22:37:55",7,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,303,2,DeSo-5,"2025-01-09 22:37:55","2025-01-09 22:37:55",3746,303,889,"2025-01-09 22:37:55","2025-01-09 22:37:55",6,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,303,2,DeSo-5,"2025-01-09 22:37:55","2025-01-09 22:37:55",3745,303,888,"2025-01-09 22:37:55","2025-01-09 22:37:55",5,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,303,2,DeSo-5,"2025-01-09 22:37:55","2025-01-09 22:37:55",3744,303,887,"2025-01-09 22:37:55","2025-01-09 22:37:55",4,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,303,2,DeSo-5,"2025-01-09 22:37:55","2025-01-09 22:37:55",3743,303,886,"2025-01-09 22:37:55","2025-01-09 22:37:55",3,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,303,2,DeSo-5,"2025-01-09 22:37:55","2025-01-09 22:37:55",3742,303,885,"2025-01-09 22:37:55","2025-01-09 22:37:55",2,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,303,2,DeSo-5,"2025-01-09 22:37:55","2025-01-09 22:37:55",3741,303,884,"2025-01-09 22:37:55","2025-01-09 22:37:55",1,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,304,2,DeSo-6,"2025-01-09 22:37:55","2025-01-09 22:37:55",3760,304,903,"2025-01-09 22:37:55","2025-01-09 22:37:55",10,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,304,2,DeSo-6,"2025-01-09 22:37:55","2025-01-09 22:37:55",3759,304,902,"2025-01-09 22:37:55","2025-01-09 22:37:55",9,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,304,2,DeSo-6,"2025-01-09 22:37:55","2025-01-09 22:37:55",3758,304,901,"2025-01-09 22:37:55","2025-01-09 22:37:55",8,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,304,2,DeSo-6,"2025-01-09 22:37:55","2025-01-09 22:37:55",3757,304,900,"2025-01-09 22:37:55","2025-01-09 22:37:55",7,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,304,2,DeSo-6,"2025-01-09 22:37:55","2025-01-09 22:37:55",3756,304,899,"2025-01-09 22:37:55","2025-01-09 22:37:55",6,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,304,2,DeSo-6,"2025-01-09 22:37:55","2025-01-09 22:37:55",3755,304,898,"2025-01-09 22:37:55","2025-01-09 22:37:55",5,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,304,2,DeSo-6,"2025-01-09 22:37:55","2025-01-09 22:37:55",3754,304,897,"2025-01-09 22:37:55","2025-01-09 22:37:55",4,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,304,2,DeSo-6,"2025-01-09 22:37:55","2025-01-09 22:37:55",3753,304,896,"2025-01-09 22:37:55","2025-01-09 22:37:55",3,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,304,2,DeSo-6,"2025-01-09 22:37:55","2025-01-09 22:37:55",3752,304,895,"2025-01-09 22:37:55","2025-01-09 22:37:55",2,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,304,2,DeSo-6,"2025-01-09 22:37:55","2025-01-09 22:37:55",3751,304,894,"2025-01-09 22:37:55","2025-01-09 22:37:55",1,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,305,2,DeSo-7,"2025-01-09 22:37:55","2025-01-09 22:37:55",3770,305,878,"2025-01-09 22:37:55","2025-01-09 22:37:55",10,2,NULL
2,"Cấu tạo và sửa chữa thông thường",10,NULL,"2025-01-09 22:37:55",CauTao,5,1,1,6,305,2,DeSo-7,"2025-01-09 22:37:55","2025-01-09 22:37:55",3769,305,877,"2025-01-09 22:37:55","2025-01-09 22:37:55",9,2,NULL
